fact_id,claim,verdict,topic,source,published_date,related_keywords,confidence,url
FC005272,Sample claim about sports #5272,true,sports,Reuters Fact Check,2024-03-07T00:00:00,['health'],0.66,https://factcheck.example.com/5272
FC005273,Sample claim about politics #5273,true,politics,AP Fact Check,2024-05-25T00:00:00,"['science', 'technology', 'environment']",0.687,https://factcheck.example.com/5273
FC005274,Sample claim about health #5274,true,health,FactCheck.org,2024-02-06T00:00:00,"['business', 'science']",0.866,https://factcheck.example.com/5274
FC005275,Sample claim about environment #5275,false,environment,Snopes,2024-03-19T00:00:00,"['science', 'politics', 'business']",0.8,https://factcheck.example.com/5275
FC005276,Sample claim about technology #5276,false,technology,Reuters Fact Check,2024-03-23T00:00:00,"['entertainment', 'health', 'world_news']",0.696,https://factcheck.example.com/5276
FC005277,Sample claim about technology #5277,false,technology,FactCheck.org,2024-02-22T00:00:00,"['science', 'education']",0.835,https://factcheck.example.com/5277
FC005278,Sample claim about sports #5278,false,sports,Reuters Fact Check,2024-06-17T00:00:00,"['health', 'technology']",0.84,https://factcheck.example.com/5278
FC005279,Sample claim about science #5279,mixed,science,PolitiFact,2024-01-09T00:00:00,"['entertainment', 'politics']",0.964,https://factcheck.example.com/5279
FC005280,Sample claim about world_news #5280,false,world_news,AP Fact Check,2024-03-12T00:00:00,"['science', 'world_news', 'business']",0.713,https://factcheck.example.com/5280
FC005281,Sample claim about science #5281,false,science,PolitiFact,2024-03-09T00:00:00,['politics'],0.672,https://factcheck.example.com/5281
FC005282,Sample claim about politics #5282,false,politics,Snopes,2024-02-09T00:00:00,['environment'],0.727,https://factcheck.example.com/5282
FC005283,Sample claim about politics #5283,false,politics,FactCheck.org,2024-06-18T00:00:00,"['technology', 'politics', 'entertainment']",0.803,https://factcheck.example.com/5283
FC005284,Sample claim about sports #5284,mixed,sports,FactCheck.org,2024-02-16T00:00:00,"['science', 'sports']",0.795,https://factcheck.example.com/5284
FC005285,Sample claim about environment #5285,true,environment,Reuters Fact Check,2024-01-12T00:00:00,['health'],0.774,https://factcheck.example.com/5285
FC005286,Sample claim about entertainment #5286,false,entertainment,Snopes,2024-06-24T00:00:00,['science'],0.798,https://factcheck.example.com/5286
FC005287,Sample claim about entertainment #5287,false,entertainment,FactCheck.org,2024-02-26T00:00:00,['entertainment'],0.82,https://factcheck.example.com/5287
FC005288,Sample claim about sports #5288,false,sports,Snopes,2024-01-10T00:00:00,"['technology', 'world_news']",0.903,https://factcheck.example.com/5288
FC005289,Sample claim about technology #5289,mixed,technology,FactCheck.org,2024-06-02T00:00:00,"['business', 'politics', 'health']",0.766,https://factcheck.example.com/5289
FC005290,Sample claim about sports #5290,unverified,sports,Snopes,2024-03-27T00:00:00,"['entertainment', 'environment']",0.848,https://factcheck.example.com/5290
FC005291,Sample claim about technology #5291,mixed,technology,Snopes,2024-05-30T00:00:00,"['environment', 'sports', 'business']",0.874,https://factcheck.example.com/5291
FC005292,Sample claim about business #5292,unverified,business,AP Fact Check,2024-02-19T00:00:00,"['health', 'science']",0.81,https://factcheck.example.com/5292
FC005293,Sample claim about science #5293,unverified,science,Reuters Fact Check,2024-02-07T00:00:00,"['education', 'health']",0.871,https://factcheck.example.com/5293
FC005294,Sample claim about business #5294,true,business,AP Fact Check,2024-05-22T00:00:00,"['politics', 'health', 'environment']",0.536,https://factcheck.example.com/5294
FC005295,Sample claim about environment #5295,true,environment,PolitiFact,2024-05-23T00:00:00,['science'],0.8,https://factcheck.example.com/5295
FC005296,Sample claim about sports #5296,false,sports,Reuters Fact Check,2024-03-24T00:00:00,"['health', 'world_news']",0.876,https://factcheck.example.com/5296
FC005297,Sample claim about environment #5297,false,environment,Reuters Fact Check,2024-04-03T00:00:00,"['sports', 'science', 'health']",0.804,https://factcheck.example.com/5297
FC005298,Sample claim about health #5298,true,health,AP Fact Check,2024-03-27T00:00:00,"['business', 'education']",0.921,https://factcheck.example.com/5298
FC005299,Sample claim about politics #5299,false,politics,AP Fact Check,2024-05-15T00:00:00,"['world_news', 'technology', 'education']",0.722,https://factcheck.example.com/5299
FC005300,Sample claim about health #5300,false,health,Snopes,2024-06-13T00:00:00,['health'],0.815,https://factcheck.example.com/5300
FC005301,Sample claim about technology #5301,unverified,technology,AP Fact Check,2024-01-21T00:00:00,"['politics', 'education']",0.903,https://factcheck.example.com/5301
FC005302,Sample claim about health #5302,true,health,PolitiFact,2024-04-06T00:00:00,['entertainment'],0.975,https://factcheck.example.com/5302
FC005303,Sample claim about environment #5303,false,environment,AP Fact Check,2024-04-20T00:00:00,"['politics', 'entertainment']",0.868,https://factcheck.example.com/5303
FC005304,Sample claim about environment #5304,false,environment,Reuters Fact Check,2024-05-27T00:00:00,"['business', 'politics']",0.855,https://factcheck.example.com/5304
FC005305,Sample claim about environment #5305,false,environment,PolitiFact,2024-01-20T00:00:00,"['world_news', 'entertainment', 'sports']",0.986,https://factcheck.example.com/5305
FC005306,Sample claim about world_news #5306,false,world_news,PolitiFact,2024-02-27T00:00:00,"['entertainment', 'politics', 'technology']",0.602,https://factcheck.example.com/5306
FC005307,Sample claim about politics #5307,false,politics,PolitiFact,2024-02-01T00:00:00,"['entertainment', 'health', 'technology']",0.78,https://factcheck.example.com/5307
FC005308,Sample claim about environment #5308,mixed,environment,PolitiFact,2024-05-15T00:00:00,"['education', 'sports']",0.876,https://factcheck.example.com/5308
FC005309,Sample claim about sports #5309,mixed,sports,Snopes,2024-06-10T00:00:00,['business'],0.744,https://factcheck.example.com/5309
FC005310,Sample claim about business #5310,mixed,business,Reuters Fact Check,2024-05-11T00:00:00,"['education', 'technology', 'entertainment']",0.939,https://factcheck.example.com/5310
FC005311,Sample claim about technology #5311,mixed,technology,Reuters Fact Check,2024-02-14T00:00:00,"['environment', 'sports']",0.4,https://factcheck.example.com/5311
FC005312,Sample claim about business #5312,unverified,business,Snopes,2024-05-09T00:00:00,"['business', 'world_news']",0.821,https://factcheck.example.com/5312
FC005313,Sample claim about world_news #5313,unverified,world_news,Snopes,2024-04-29T00:00:00,['world_news'],0.926,https://factcheck.example.com/5313
FC005314,Sample claim about technology #5314,true,technology,FactCheck.org,2024-01-10T00:00:00,"['business', 'world_news', 'science']",0.744,https://factcheck.example.com/5314
FC005315,Sample claim about health #5315,true,health,AP Fact Check,2024-04-29T00:00:00,"['technology', 'education']",0.877,https://factcheck.example.com/5315
FC005316,Sample claim about technology #5316,unverified,technology,AP Fact Check,2024-02-03T00:00:00,['environment'],0.829,https://factcheck.example.com/5316
FC005317,Sample claim about world_news #5317,mixed,world_news,FactCheck.org,2024-05-28T00:00:00,"['technology', 'politics']",0.856,https://factcheck.example.com/5317
FC005318,Sample claim about technology #5318,false,technology,FactCheck.org,2024-01-19T00:00:00,['science'],0.682,https://factcheck.example.com/5318
FC005319,Sample claim about health #5319,true,health,Reuters Fact Check,2024-03-31T00:00:00,['business'],0.894,https://factcheck.example.com/5319
FC005320,Sample claim about health #5320,true,health,PolitiFact,2024-03-26T00:00:00,"['politics', 'science']",0.641,https://factcheck.example.com/5320
FC005321,Sample claim about sports #5321,false,sports,PolitiFact,2024-04-08T00:00:00,"['world_news', 'environment']",0.932,https://factcheck.example.com/5321
FC005322,Sample claim about sports #5322,false,sports,AP Fact Check,2024-05-22T00:00:00,"['technology', 'environment', 'sports']",0.884,https://factcheck.example.com/5322
FC005323,Sample claim about technology #5323,true,technology,AP Fact Check,2024-02-01T00:00:00,"['technology', 'world_news']",0.852,https://factcheck.example.com/5323
FC005324,Sample claim about entertainment #5324,false,entertainment,AP Fact Check,2024-02-19T00:00:00,"['health', 'sports', 'politics']",0.467,https://factcheck.example.com/5324
FC005325,Sample claim about politics #5325,false,politics,Reuters Fact Check,2024-01-04T00:00:00,"['science', 'politics']",0.739,https://factcheck.example.com/5325
FC005326,Sample claim about health #5326,mixed,health,Reuters Fact Check,2024-06-27T00:00:00,"['health', 'education', 'business']",0.791,https://factcheck.example.com/5326
FC005327,Sample claim about entertainment #5327,true,entertainment,FactCheck.org,2024-01-17T00:00:00,"['business', 'education']",0.776,https://factcheck.example.com/5327
FC005328,Sample claim about technology #5328,false,technology,Reuters Fact Check,2024-05-07T00:00:00,"['entertainment', 'business']",0.629,https://factcheck.example.com/5328
FC005329,Sample claim about health #5329,false,health,FactCheck.org,2024-03-22T00:00:00,"['technology', 'science']",0.662,https://factcheck.example.com/5329
FC005330,Sample claim about world_news #5330,mixed,world_news,FactCheck.org,2024-01-03T00:00:00,"['politics', 'science']",0.965,https://factcheck.example.com/5330
FC005331,Sample claim about technology #5331,true,technology,AP Fact Check,2024-06-25T00:00:00,"['education', 'entertainment', 'sports']",0.988,https://factcheck.example.com/5331
FC005332,Sample claim about technology #5332,false,technology,Reuters Fact Check,2024-05-05T00:00:00,"['entertainment', 'science', 'environment']",0.837,https://factcheck.example.com/5332
FC005333,Sample claim about sports #5333,true,sports,FactCheck.org,2024-01-10T00:00:00,['business'],0.497,https://factcheck.example.com/5333
FC005334,Sample claim about education #5334,false,education,FactCheck.org,2024-02-26T00:00:00,['technology'],0.897,https://factcheck.example.com/5334
FC005335,Sample claim about education #5335,false,education,AP Fact Check,2024-05-16T00:00:00,['entertainment'],0.887,https://factcheck.example.com/5335
FC005336,Sample claim about world_news #5336,false,world_news,Reuters Fact Check,2024-01-03T00:00:00,"['technology', 'sports', 'politics']",0.779,https://factcheck.example.com/5336
FC005337,Sample claim about entertainment #5337,false,entertainment,AP Fact Check,2024-04-15T00:00:00,['science'],0.825,https://factcheck.example.com/5337
FC005338,Sample claim about sports #5338,true,sports,Reuters Fact Check,2024-04-25T00:00:00,"['technology', 'sports']",0.809,https://factcheck.example.com/5338
FC005339,Sample claim about health #5339,true,health,FactCheck.org,2024-01-29T00:00:00,"['business', 'technology']",0.779,https://factcheck.example.com/5339
FC005340,Sample claim about environment #5340,false,environment,Reuters Fact Check,2024-01-23T00:00:00,"['sports', 'politics']",0.857,https://factcheck.example.com/5340
FC005341,Sample claim about technology #5341,true,technology,AP Fact Check,2024-05-26T00:00:00,"['sports', 'education', 'world_news']",0.704,https://factcheck.example.com/5341
FC005342,Sample claim about technology #5342,false,technology,AP Fact Check,2024-06-20T00:00:00,"['education', 'politics']",0.916,https://factcheck.example.com/5342
FC005343,Sample claim about business #5343,false,business,PolitiFact,2024-04-01T00:00:00,['education'],0.744,https://factcheck.example.com/5343
FC005344,Sample claim about politics #5344,true,politics,Snopes,2024-03-09T00:00:00,['technology'],0.689,https://factcheck.example.com/5344
FC005345,Sample claim about technology #5345,mixed,technology,Snopes,2024-05-12T00:00:00,['sports'],0.533,https://factcheck.example.com/5345
FC005346,Sample claim about technology #5346,true,technology,FactCheck.org,2024-01-29T00:00:00,"['health', 'science', 'education']",0.669,https://factcheck.example.com/5346
FC005347,Sample claim about technology #5347,unverified,technology,Reuters Fact Check,2024-05-29T00:00:00,['environment'],0.73,https://factcheck.example.com/5347
FC005348,Sample claim about environment #5348,unverified,environment,Reuters Fact Check,2024-04-05T00:00:00,['science'],0.94,https://factcheck.example.com/5348
FC005349,Sample claim about science #5349,false,science,PolitiFact,2024-03-30T00:00:00,"['politics', 'entertainment', 'world_news']",0.897,https://factcheck.example.com/5349
FC005350,Sample claim about education #5350,false,education,FactCheck.org,2024-06-28T00:00:00,['world_news'],0.742,https://factcheck.example.com/5350
FC005351,Sample claim about science #5351,mixed,science,Snopes,2024-06-04T00:00:00,"['politics', 'entertainment', 'health']",0.88,https://factcheck.example.com/5351
FC005352,Sample claim about politics #5352,mixed,politics,Snopes,2024-04-30T00:00:00,['business'],0.911,https://factcheck.example.com/5352
FC005353,Sample claim about science #5353,false,science,PolitiFact,2024-01-12T00:00:00,"['environment', 'business', 'health']",0.93,https://factcheck.example.com/5353
FC005354,Sample claim about entertainment #5354,unverified,entertainment,AP Fact Check,2024-06-08T00:00:00,"['health', 'world_news', 'education']",0.709,https://factcheck.example.com/5354
FC005355,Sample claim about politics #5355,true,politics,PolitiFact,2024-05-04T00:00:00,"['education', 'science', 'technology']",0.671,https://factcheck.example.com/5355
